,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_averaging_method,param_init_algorithm,param_metric,param_n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,method,window_size,model_type,gridsearch_hash,param_feature_selection,param_shape_descriptor_function
22,23.867879390716556,1.400669800712954,9.041949844360351,0.0312189881442604,,,,,{'shape_descriptor_function': 'raw'},0.8177083333333334,0.8367477592829704,0.8898513251454427,0.7150641025641025,0.860891265597148,0.8240525571845995,0.0596095107777731,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,difference,300,ShapeDTW,e8df20c70e,,raw
32,84.16226043701172,0.8857832071972114,1.6724589347839356,0.1189919079456307,,,,,{'feature_selection': 'chi2'},0.8716305788775961,0.867003367003367,0.7621254247760271,0.7797857838364168,0.794113192755521,0.8149316694497856,0.0455705381587209,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ai,300,BOSSEnsemble,e52c627f3a,chi2,
2,0.7205540657043457,0.1102427006506706,0.0103179931640625,0.0066237383727714,mean,forgy,euclidean,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'forgy', 'metric': 'euclidean', 'n_clusters': 2}",0.8812500000000001,0.6916346564233888,0.7601365770379854,0.8422090729783037,0.8689811226626044,0.8088422858204565,0.0722257207808316,1,0.8530463865057438,0.5642687747035573,0.8787324591672419,0.8682951589082416,0.8669028340080972,0.8062491226585763,0.1212657330709774,concat,300,TimeSeriesKMeans,cb762cccb4,,
28,0.6374173164367676,0.0979437498055164,0.0033377170562744,0.0002528965826484,,forgy,euclidean,2.0,"{'init_algorithm': 'forgy', 'metric': 'euclidean', 'n_clusters': 2}",0.8202614379084967,0.819327731092437,0.6678583785030562,0.8363484035125825,0.8523644752018454,0.7992320852436836,0.0667919028368803,3,0.7822198024422494,0.876297335203366,0.8188134175262263,0.7783093050975239,0.8014507422402161,0.8114181205019163,0.0355305135982073,ai,300,TimeSeriesKMedoids,c42fbe82af,,
30,0.5913770198822021,0.0334452160645151,0.0038239002227783,0.0004328519238773,,random,euclidean,2.0,"{'init_algorithm': 'random', 'metric': 'euclidean', 'n_clusters': 2}",0.8202614379084967,0.819327731092437,0.6678583785030562,0.8363484035125825,0.8523644752018454,0.7992320852436836,0.0667919028368803,3,0.7822198024422494,0.876297335203366,0.8188134175262263,0.7783093050975239,0.8014507422402161,0.8114181205019163,0.0355305135982073,ai,300,TimeSeriesKMedoids,c42fbe82af,,
0,1.6914233207702636,0.0944640303199353,0.0099424362182617,0.0087805158316664,mean,kmeans++,euclidean,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'kmeans++', 'metric': 'euclidean', 'n_clusters': 2}",0.9025316455696202,0.6354166666666667,0.7601365770379854,0.8248418248418248,0.8689811226626044,0.7983815673557403,0.0943948296981555,2,0.8543710483456463,0.5311768289467632,0.9045026928322124,0.8480157587557531,0.854450733213275,0.79850341241873,0.1352051164467662,concat,300,TimeSeriesKMeans,cb762cccb4,,
11,44.39179167747498,0.566838504966058,12.461314344406128,0.122805576349475,,,,,{'shape_descriptor_function': 'paa'},0.8285714285714285,0.7857142857142857,0.8486252703120173,0.734065934065934,0.7696856520385932,0.7933325141404518,0.0410580296182578,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,concat,300,ShapeDTW,e8df20c70e,,paa
16,0.6316103458404541,0.1333621934377789,0.0038164615631103,0.0006796342067123,,forgy,euclidean,2.0,"{'init_algorithm': 'forgy', 'metric': 'euclidean', 'n_clusters': 2}",0.873026034997866,0.7483660130718953,0.8003944773175543,0.7263849379747207,0.7235223557635768,0.7743387638251227,0.0565235140818045,3,0.7894625476089716,0.8048662194725416,0.8140352793008017,0.7463634980410057,0.7470220068645266,0.7803499102575693,0.0285818789603876,difference,300,TimeSeriesKMedoids,c42fbe82af,,
18,0.4846816062927246,0.0738962039946722,0.0032875537872314,0.0002032969374417,,random,euclidean,2.0,"{'init_algorithm': 'random', 'metric': 'euclidean', 'n_clusters': 2}",0.873026034997866,0.7483660130718953,0.8003944773175543,0.7263849379747207,0.7235223557635768,0.7743387638251227,0.0565235140818045,3,0.7894625476089716,0.8048662194725416,0.8140352793008017,0.7463634980410057,0.7470220068645266,0.7803499102575693,0.0285818789603876,difference,300,TimeSeriesKMedoids,c42fbe82af,,
35,33.64211812019348,6.032351356782271,7.211414957046509,0.8593482783269223,,,,,{'shape_descriptor_function': 'paa'},0.859098228663446,0.7428571428571428,0.7305421363392378,0.734065934065934,0.7236227824463118,0.7580372448744146,0.0509091699031026,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ai,300,ShapeDTW,e8df20c70e,,paa
20,67.59764823913574,0.8858956859603995,0.9527945518493652,0.1283331440286543,,,,,{'feature_selection': 'chi2'},0.715007215007215,0.7949002217294899,0.7305421363392378,0.6247266944941364,0.8079676314970433,0.7346287798134244,0.065561282316274,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,difference,300,BOSSEnsemble,e52c627f3a,chi2,
10,43.23130307197571,1.1170762938447256,18.896970129013063,0.4396356800244035,,,,,{'shape_descriptor_function': 'raw'},0.7434077079107505,0.7739018087855297,0.7333957455661311,0.6364487439538149,0.7048563611491108,0.7184020734730675,0.0465406212203346,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,concat,300,ShapeDTW,e8df20c70e,,raw
5,89.01567802429199,2.99822072420915,0.6902490615844726,0.0189657533430471,,forgy,dtw,2.0,"{'init_algorithm': 'forgy', 'metric': 'dtw', 'n_clusters': 2}",0.7298136645962733,0.6175523349436394,0.6055226824457594,0.7812971342383107,0.6329979360165118,0.6734367504480989,0.0695455319654343,1,0.7981922684713081,0.6328502415458938,0.636542108049073,0.7586021564920018,0.6473577235772358,0.6947088996271025,0.069632117583117,concat,300,TimeSeriesKMedoids,c42fbe82af,,
34,28.991563987731933,5.73353771131649,10.354267644882205,1.4657621103186635,,,,,{'shape_descriptor_function': 'raw'},0.6857142857142857,0.6737827715355805,0.684922244759973,0.6599250936329587,0.6362634941617096,0.6681215779609015,0.0184712465327813,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ai,300,ShapeDTW,e8df20c70e,,raw
3,874.8300625801087,428.7957462753342,0.8597354888916016,0.186562797312328,mean,forgy,dtw,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'forgy', 'metric': 'dtw', 'n_clusters': 2}",0.6428571428571428,0.6428571428571428,0.7569597878921784,0.6695539754363283,0.594002306805075,0.6612460711695733,0.0537180901690077,3,0.6369582567056455,0.6369582567056455,0.649289925469512,0.6369407121901629,0.6690507364975449,0.6458395775137022,0.0125507635228069,concat,300,TimeSeriesKMeans,cb762cccb4,,
7,88.84814915657043,2.3724421000794327,0.6894960880279541,0.0178491407562096,,random,dtw,2.0,"{'init_algorithm': 'random', 'metric': 'dtw', 'n_clusters': 2}",0.6,0.5936936936936937,0.6695539754363283,0.5384615384615384,0.8253467240554758,0.6454111863294072,0.0991309982498522,2,0.6550890891579527,0.5892040515849787,0.657766696102367,0.5228285813818375,0.8034677816035416,0.6456712399661354,0.0931811210782531,concat,300,TimeSeriesKMedoids,c42fbe82af,,
6,0.5518627166748047,0.1306787318281964,0.0038990020751953,0.0007583808398834,,random,euclidean,2.0,"{'init_algorithm': 'random', 'metric': 'euclidean', 'n_clusters': 2}",0.6765625,0.5260416666666666,0.5974358974358974,0.6891861761426978,0.7093681917211329,0.639718886393279,0.0683605906811073,3,0.6171792152704136,0.5920881519790014,0.57353701751713,0.6335655701560985,0.7528195488721804,0.6338379007589647,0.062949911194276,concat,300,TimeSeriesKMedoids,c42fbe82af,,
1,644.2150666236878,489.1317460089711,0.9589266300201416,0.2114050045988771,mean,kmeans++,dtw,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'kmeans++', 'metric': 'dtw', 'n_clusters': 2}",0.6501014198782962,0.5326797385620915,0.7401175213675214,0.6695539754363283,0.594002306805075,0.6372909924098625,0.0701366194169111,4,0.6592301025566951,0.6576620126823443,0.6455652778407459,0.6369407121901629,0.6690507364975449,0.6536897683534987,0.0112158066929485,concat,300,TimeSeriesKMeans,cb762cccb4,,
4,0.5564361572265625,0.0786727666908289,0.0031134605407714,0.0003778683235889,,forgy,euclidean,2.0,"{'init_algorithm': 'forgy', 'metric': 'euclidean', 'n_clusters': 2}",0.6765625,0.5782147591692444,0.5974358974358974,0.5996691480562448,0.7093681917211329,0.6322500992765038,0.0511940505389066,4,0.6171792152704136,0.6237953964194374,0.57353701751713,0.572555585989247,0.7528195488721804,0.6279773528136816,0.0659620872858618,concat,300,TimeSeriesKMedoids,c42fbe82af,,
